gsm,altAnalyze,ascend,bigScale,cellranger,cidr,countClust,monocle,pcaReduce,phenograph,raceid,rca,sc3,scran,seurat,sincera,tscan,truth,category,x,cell,paper
GSM2246681,1,2,5,11,2,1,29,22,8,4,9,35,5,9,3,3,Neoplastic,Tumour,GSM2246681_1001000258.F7.csv,1001000258.F7,5
GSM2246682,5,1,3,5,4,4,26,14,4,51,5,32,7,3,4,15,Immune cell,Immune,GSM2246682_1001000258.A7.csv,1001000258.A7,7
GSM2246683,5,1,3,1,4,4,26,14,4,8,14,32,7,3,4,1,Immune cell,Immune,GSM2246683_1001000258.B11.csv,1001000258.B11,7
GSM2246684,1,2,7,11,2,5,25,22,1,4,3,35,5,9,3,3,Neoplastic,Tumour,GSM2246684_1001000258.C9.csv,1001000258.C9,5
GSM2246685,4,1,3,1,4,3,27,24,5,7,5,32,7,2,4,9,Immune cell,Immune,GSM2246685_1001000258.E7.csv,1001000258.E7,7
GSM2246686,1,2,7,4,2,1,25,2,8,2,27,35,2,7,7,3,Neoplastic,Tumour,GSM2246686_1001000258.G11.csv,1001000258.G11,5
GSM2246687,1,2,5,11,2,1,29,22,8,4,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246687_1001000258.G9.csv,1001000258.G9,5
GSM2246688,1,2,7,7,2,1,12,2,1,1,3,39,1,14,2,5,Neoplastic,Tumour,GSM2246688_1001000258.F10.csv,1001000258.F10,5
GSM2246689,1,2,5,11,2,1,29,22,8,4,0,35,5,9,3,8,Neoplastic,Tumour,GSM2246689_1001000258.H10.csv,1001000258.H10,5
GSM2246690,5,1,3,5,4,4,26,14,4,30,5,32,7,3,4,1,Immune cell,Immune,GSM2246690_1001000258.E11.csv,1001000258.E11,7
GSM2246691,1,2,7,7,2,1,25,19,1,4,3,35,5,9,3,16,Neoplastic,Tumour,GSM2246691_1001000258.E8.csv,1001000258.E8,5
GSM2246692,1,2,5,11,2,1,29,22,8,4,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246692_1001000258.E4.csv,1001000258.E4,5
GSM2246693,1,2,5,11,2,1,29,22,8,4,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246693_1001000258.D7.csv,1001000258.D7,5
GSM2246694,4,1,3,5,4,4,27,1,4,7,5,32,1,3,4,1,Immune cell,Immune,GSM2246694_1001000258.H2.csv,1001000258.H2,7
GSM2246695,1,2,5,3,2,1,29,22,8,2,2,35,2,9,3,8,Neoplastic,Tumour,GSM2246695_1001000258.F6.csv,1001000258.F6,5
GSM2246696,1,7,6,4,2,8,7,27,1,13,9,36,15,11,2,13,Oligodendrocyte,Brain,GSM2246696_1001000259.E12.csv,1001000259.E12,3
GSM2246697,4,1,3,1,4,3,27,1,5,7,10,32,1,2,4,1,Immune cell,Immune,GSM2246697_1001000259.F5.csv,1001000259.F5,7
GSM2246698,1,2,5,11,2,5,29,22,8,15,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246698_1001000259.G3.csv,1001000259.G3,5
GSM2246699,1,1,3,5,4,6,20,3,8,2,0,31,3,3,6,16,Immune cell,Immune,GSM2246699_1001000259.G4.csv,1001000259.G4,7
GSM2246700,5,3,2,5,4,2,28,15,4,10,0,19,11,3,4,12,Immune cell,Immune,GSM2246700_1001000259.H5.csv,1001000259.H5,7
GSM2246701,1,2,5,11,2,5,29,22,2,4,32,35,5,9,3,16,Neoplastic,Tumour,GSM2246701_1001000259.A12.csv,1001000259.A12,5
GSM2246702,5,3,3,5,4,4,27,21,4,8,5,32,7,3,4,12,Immune cell,Immune,GSM2246702_1001000259.B5.csv,1001000259.B5,7
GSM2246703,1,2,5,11,2,1,29,22,8,1,41,35,2,9,3,3,Neoplastic,Tumour,GSM2246703_1001000259.F4.csv,1001000259.F4,5
GSM2246704,3,1,3,1,3,3,11,20,5,7,53,7,3,2,4,9,Immune cell,Immune,GSM2246704_1001000259.D6.csv,1001000259.D6,7
GSM2246705,1,2,5,11,2,1,29,22,8,9,2,35,2,9,3,11,Neoplastic,Tumour,GSM2246705_1001000259.G6.csv,1001000259.G6,5
GSM2246706,5,3,3,5,4,4,27,15,4,3,5,32,7,3,4,9,Immune cell,Immune,GSM2246706_1001000259.E4.csv,1001000259.E4,7
GSM2246707,1,2,5,8,1,1,29,22,2,9,68,35,2,9,3,16,Neoplastic,Tumour,GSM2246707_1001000259.B7.csv,1001000259.B7,5
GSM2246708,1,2,5,11,2,1,29,22,8,1,38,35,2,9,3,3,Neoplastic,Tumour,GSM2246708_1001000259.F2.csv,1001000259.F2,5
GSM2246709,1,2,5,8,2,1,29,22,8,4,2,35,2,9,3,16,Neoplastic,Tumour,GSM2246709_1001000259.C9.csv,1001000259.C9,5
GSM2246710,1,2,5,11,2,1,29,22,8,4,38,35,5,9,3,3,Neoplastic,Tumour,GSM2246710_1001000259.A4.csv,1001000259.A4,5
GSM2246711,1,2,5,11,2,5,29,22,8,4,18,35,5,9,3,3,Neoplastic,Tumour,GSM2246711_1001000259.C4.csv,1001000259.C4,5
GSM2246712,1,2,7,7,2,6,12,2,8,1,41,39,1,7,3,6,Neoplastic,Tumour,GSM2246712_1001000259.D12.csv,1001000259.D12,5
GSM2246713,1,2,5,11,2,1,29,22,8,4,3,35,5,9,3,3,Neoplastic,Tumour,GSM2246713_1001000259.A10.csv,1001000259.A10,5
GSM2246714,5,1,3,1,2,4,12,2,4,90,12,39,1,3,3,6,Neoplastic,Tumour,GSM2246714_1001000259.G9.csv,1001000259.G9,5
GSM2246715,5,1,3,5,3,4,20,17,4,8,12,39,7,3,3,12,Neoplastic,Tumour,GSM2246715_1001000259.G10.csv,1001000259.G10,5
GSM2246716,1,2,7,7,1,6,5,8,8,2,0,39,2,15,5,16,Vascular,Vascular,GSM2246716_1001000259.F9.csv,1001000259.F9,1
GSM2246717,1,4,5,3,2,1,29,9,8,2,25,35,2,9,3,8,Neoplastic,Tumour,GSM2246717_1001000259.C2.csv,1001000259.C2,5
GSM2246718,1,2,6,6,2,8,7,8,8,13,25,36,15,11,2,16,Oligodendrocyte,Brain,GSM2246718_1001000259.B8.csv,1001000259.B8,3
GSM2246719,5,3,3,5,4,4,27,17,4,8,5,32,7,3,4,12,Immune cell,Immune,GSM2246719_1001000259.B2.csv,1001000259.B2,7
GSM2246720,1,2,7,4,2,1,25,19,8,1,2,35,2,9,3,18,Neoplastic,Tumour,GSM2246720_1001000259.H2.csv,1001000259.H2,5
GSM2246721,4,3,2,9,4,4,1,10,6,3,5,21,9,3,4,17,Immune cell,Immune,GSM2246721_1001000259.E11.csv,1001000259.E11,7
GSM2246722,1,2,5,11,2,1,29,22,8,4,18,35,5,9,3,3,Neoplastic,Tumour,GSM2246722_1001000259.B10.csv,1001000259.B10,5
GSM2246723,1,2,5,7,2,5,29,22,8,4,3,35,5,9,3,11,Neoplastic,Tumour,GSM2246723_1001000259.F3.csv,1001000259.F3,5
GSM2246724,1,2,5,11,2,1,29,22,8,2,41,35,2,9,3,8,Neoplastic,Tumour,GSM2246724_1001000259.E2.csv,1001000259.E2,5
GSM2246725,1,2,5,11,2,5,29,22,2,15,9,35,5,9,3,3,Neoplastic,Tumour,GSM2246725_1001000259.D7.csv,1001000259.D7,5
GSM2246726,5,1,3,5,4,4,27,17,4,8,5,32,7,3,4,12,Immune cell,Immune,GSM2246726_1001000259.H6.csv,1001000259.H6,7
GSM2246727,1,2,5,11,2,1,29,22,8,4,16,35,5,9,3,3,Neoplastic,Tumour,GSM2246727_1001000259.C10.csv,1001000259.C10,5
GSM2246728,4,1,2,9,4,2,16,13,9,6,10,3,8,2,4,9,Immune cell,Immune,GSM2246728_1001000259.C6.csv,1001000259.C6,7
GSM2246729,1,2,5,11,2,1,29,9,8,2,38,35,2,9,3,8,Neoplastic,Tumour,GSM2246729_1001000259.B6.csv,1001000259.B6,5
GSM2246730,1,2,5,11,2,1,29,22,8,4,63,35,5,9,3,3,Neoplastic,Tumour,GSM2246730_1001000259.F11.csv,1001000259.F11,5
GSM2246731,1,2,5,11,2,5,29,22,2,4,3,35,5,9,3,11,Neoplastic,Tumour,GSM2246731_1001000259.A6.csv,1001000259.A6,5
GSM2246732,5,1,3,1,4,4,27,1,4,16,5,32,7,3,4,9,Immune cell,Immune,GSM2246732_1001000259.D11.csv,1001000259.D11,7
GSM2246733,5,1,3,1,4,4,26,14,4,16,5,32,1,3,4,1,Immune cell,Immune,GSM2246733_1001000259.F8.csv,1001000259.F8,7
GSM2246734,1,2,7,4,1,1,25,16,8,4,63,35,5,7,3,8,Neoplastic,Tumour,GSM2246734_1001000259.C1.csv,1001000259.C1,5
GSM2246735,3,1,3,5,4,3,27,1,5,7,13,32,3,3,4,9,Immune cell,Immune,GSM2246735_1001000259.F10.csv,1001000259.F10,7
GSM2246736,1,2,5,11,2,1,29,22,8,2,38,35,5,9,3,3,Neoplastic,Tumour,GSM2246736_1001000259.E7.csv,1001000259.E7,5
GSM2246737,1,2,5,11,2,1,29,22,8,4,41,35,5,9,3,3,Neoplastic,Tumour,GSM2246737_1001000259.D2.csv,1001000259.D2,5
GSM2246738,1,2,7,11,2,1,25,25,8,1,41,35,2,9,3,13,Neoplastic,Tumour,GSM2246738_1001000259.H1.csv,1001000259.H1,5
GSM2246739,1,2,7,7,2,5,12,2,8,15,69,39,5,7,2,11,Neoplastic,Tumour,GSM2246739_1001000259.G12.csv,1001000259.G12,5
GSM2246740,1,2,5,11,2,1,29,22,8,1,41,35,2,9,3,13,Neoplastic,Tumour,GSM2246740_1001000259.G11.csv,1001000259.G11,5
GSM2246741,4,1,3,5,4,2,28,15,9,6,5,32,9,3,4,9,Immune cell,Immune,GSM2246741_1001000259.G7.csv,1001000259.G7,7
GSM2246742,1,2,5,11,2,1,29,22,8,4,62,35,5,9,3,16,Neoplastic,Tumour,GSM2246742_1001000259.D5.csv,1001000259.D5,5
GSM2246743,1,2,5,11,2,1,29,22,8,4,81,35,5,9,3,3,Neoplastic,Tumour,GSM2246743_1001000259.E8.csv,1001000259.E8,5
GSM2246744,4,1,3,1,3,3,27,24,4,7,5,32,7,2,4,9,Immune cell,Immune,GSM2246744_1001000259.E10.csv,1001000259.E10,7
GSM2246745,4,3,2,9,4,4,1,15,6,3,5,21,9,3,4,12,Immune cell,Immune,GSM2246745_1001000259.D4.csv,1001000259.D4,7
GSM2246746,3,1,3,1,4,3,26,14,5,1,64,32,1,3,4,12,Immune cell,Immune,GSM2246746_1001000259.C7.csv,1001000259.C7,7
GSM2246747,1,2,5,11,2,1,29,22,8,9,0,35,2,9,3,16,Neoplastic,Tumour,GSM2246747_1001000259.H4.csv,1001000259.H4,5
GSM2246748,1,2,5,11,2,1,29,22,8,2,2,35,5,9,3,8,Neoplastic,Tumour,GSM2246748_1001000259.G1.csv,1001000259.G1,5
GSM2246749,5,1,3,1,4,2,26,14,4,30,5,32,1,3,4,1,Immune cell,Immune,GSM2246749_1001000259.H3.csv,1001000259.H3,7
GSM2246750,1,2,5,11,2,1,29,22,8,9,38,35,2,9,3,3,Neoplastic,Tumour,GSM2246750_1001000260.G9.csv,1001000260.G9,5
GSM2246751,1,2,5,11,2,1,29,22,8,4,27,35,2,9,3,3,Neoplastic,Tumour,GSM2246751_1001000260.B2.csv,1001000260.B2,5
GSM2246752,1,2,5,11,2,1,29,22,8,4,83,35,5,9,3,3,Neoplastic,Tumour,GSM2246752_1001000260.F2.csv,1001000260.F2,5
GSM2246753,1,2,5,11,2,1,29,22,8,4,62,35,5,9,3,3,Neoplastic,Tumour,GSM2246753_1001000260.A5.csv,1001000260.A5,5
GSM2246754,5,3,2,5,4,4,28,15,4,3,13,21,9,3,4,9,Immune cell,Immune,GSM2246754_1001000260.E7.csv,1001000260.E7,7
GSM2246755,1,2,5,11,2,1,29,22,8,4,41,35,5,9,3,3,Neoplastic,Tumour,GSM2246755_1001000260.D5.csv,1001000260.D5,5
GSM2246756,1,2,5,11,2,1,29,22,8,2,3,35,2,9,3,3,Neoplastic,Tumour,GSM2246756_1001000260.A10.csv,1001000260.A10,5
GSM2246757,1,2,7,11,2,1,25,19,8,1,41,35,5,9,3,3,Neoplastic,Tumour,GSM2246757_1001000260.H9.csv,1001000260.H9,5
GSM2246758,1,2,5,6,1,5,29,19,8,4,31,35,1,5,3,5,Neoplastic,Tumour,GSM2246758_1001000260.B4.csv,1001000260.B4,5
GSM2246759,1,2,5,11,2,1,29,22,8,2,2,35,2,9,3,3,Neoplastic,Tumour,GSM2246759_1001000260.E2.csv,1001000260.E2,5
GSM2246760,1,2,5,11,2,1,29,22,8,2,2,35,2,9,3,8,Neoplastic,Tumour,GSM2246760_1001000260.E9.csv,1001000260.E9,5
GSM2246761,1,2,5,11,2,1,29,22,8,4,62,35,5,9,3,3,Neoplastic,Tumour,GSM2246761_1001000260.A7.csv,1001000260.A7,5
GSM2246762,1,2,5,11,2,1,29,22,2,4,3,35,5,9,3,3,Neoplastic,Tumour,GSM2246762_1001000260.C11.csv,1001000260.C11,5
GSM2246763,1,2,7,7,1,6,24,19,8,2,47,39,1,15,5,5,Vascular,Vascular,GSM2246763_1001000260.D10.csv,1001000260.D10,1
GSM2246764,1,2,5,11,2,1,29,22,8,4,41,35,5,9,3,11,Neoplastic,Tumour,GSM2246764_1001000260.A1.csv,1001000260.A1,5
GSM2246765,1,2,5,11,2,1,29,22,8,9,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246765_1001000260.E6.csv,1001000260.E6,5
GSM2246766,5,1,3,1,4,4,26,14,4,51,14,32,7,3,4,15,Immune cell,Immune,GSM2246766_1001000260.C2.csv,1001000260.C2,7
GSM2246767,1,2,5,11,2,1,29,22,8,4,50,35,5,9,3,3,Neoplastic,Tumour,GSM2246767_1001000260.B6.csv,1001000260.B6,5
GSM2246768,4,1,3,1,4,3,27,1,5,7,5,32,1,3,4,1,Immune cell,Immune,GSM2246768_1001000260.C9.csv,1001000260.C9,7
GSM2246769,1,2,5,11,2,1,29,22,8,2,42,35,2,9,3,8,Neoplastic,Tumour,GSM2246769_1001000260.G5.csv,1001000260.G5,5
GSM2246770,1,2,7,4,2,1,25,16,3,2,27,35,1,9,3,4,Neoplastic,Tumour,GSM2246770_1001000260.E4.csv,1001000260.E4,5
GSM2246771,1,2,5,11,2,1,29,22,8,2,27,35,2,9,3,3,Neoplastic,Tumour,GSM2246771_1001000260.B12.csv,1001000260.B12,5
GSM2246772,5,1,3,1,4,4,27,1,4,16,5,32,7,3,4,1,Immune cell,Immune,GSM2246772_1001000260.F5.csv,1001000260.F5,7
GSM2246773,5,1,3,1,4,3,26,14,4,8,1,32,1,3,2,1,Immune cell,Immune,GSM2246773_1001000260.B8.csv,1001000260.B8,7
GSM2246774,1,2,5,11,2,1,29,22,8,4,62,35,5,9,3,3,Neoplastic,Tumour,GSM2246774_1001000260.D12.csv,1001000260.D12,5
GSM2246775,1,2,5,11,2,1,29,22,8,4,2,35,5,9,3,16,Neoplastic,Tumour,GSM2246775_1001000260.B10.csv,1001000260.B10,5
GSM2246776,5,3,2,5,4,4,20,17,4,8,22,19,7,3,4,12,Immune cell,Immune,GSM2246776_1001000260.E8.csv,1001000260.E8,7
GSM2246777,1,2,7,4,2,1,25,19,8,4,11,35,5,7,3,11,Neoplastic,Tumour,GSM2246777_1001000260.G7.csv,1001000260.G7,5
GSM2246778,1,2,5,8,1,1,29,22,8,4,2,35,5,9,3,11,Neoplastic,Tumour,GSM2246778_1001000260.B1.csv,1001000260.B1,5
GSM2246779,5,1,3,5,4,4,27,21,4,7,10,32,7,3,4,9,Immune cell,Immune,GSM2246779_1001000260.H8.csv,1001000260.H8,7
GSM2246780,5,1,3,5,4,4,27,17,4,8,22,32,7,3,4,1,Immune cell,Immune,GSM2246780_1001000260.F10.csv,1001000260.F10,7
GSM2246781,5,1,3,5,4,4,14,20,4,7,4,31,1,2,4,1,Immune cell,Immune,GSM2246781_1001000260.A6.csv,1001000260.A6,7
GSM2246782,3,3,2,1,4,4,28,15,4,10,22,19,9,3,4,9,Immune cell,Immune,GSM2246782_1001000260.E11.csv,1001000260.E11,7
GSM2246783,1,5,7,4,1,1,25,16,3,2,2,35,2,7,3,4,Neoplastic,Tumour,GSM2246783_1001000260.F7.csv,1001000260.F7,5
GSM2246784,5,1,3,1,3,3,26,14,4,41,40,32,1,3,4,1,Immune cell,Immune,GSM2246784_1001000260.C7.csv,1001000260.C7,7
GSM2246785,1,2,7,7,1,5,24,19,2,1,51,35,2,5,3,11,Neoplastic,Tumour,GSM2246785_1001000260.D6.csv,1001000260.D6,5
GSM2246786,1,2,5,11,2,1,29,22,8,2,62,35,2,9,3,8,Neoplastic,Tumour,GSM2246786_1001000260.B5.csv,1001000260.B5,5
GSM2246787,4,1,3,5,4,4,27,1,4,7,22,32,1,3,4,1,Immune cell,Immune,GSM2246787_1001000260.A8.csv,1001000260.A8,7
GSM2246788,1,2,7,4,1,1,25,16,8,4,38,35,2,7,7,3,Neoplastic,Tumour,GSM2246788_1001000260.H11.csv,1001000260.H11,5
GSM2246789,5,3,3,5,4,4,26,14,4,51,5,32,7,3,2,1,Immune cell,Immune,GSM2246789_1001000260.C4.csv,1001000260.C4,7
GSM2246790,5,3,3,5,4,4,26,14,4,51,5,32,7,3,4,1,Immune cell,Immune,GSM2246790_1001000260.F3.csv,1001000260.F3,7
GSM2246791,1,2,5,4,2,1,8,22,8,2,38,35,2,13,1,18,Neoplastic,Tumour,GSM2246791_1001000260.D4.csv,1001000260.D4,5
GSM2246792,1,2,7,4,2,1,25,19,8,4,2,35,2,7,2,3,Neoplastic,Tumour,GSM2246792_1001000260.G3.csv,1001000260.G3,5
GSM2246793,1,2,5,11,2,1,29,22,8,4,31,35,5,9,3,3,Neoplastic,Tumour,GSM2246793_1001000260.A2.csv,1001000260.A2,5
GSM2246794,1,2,5,11,2,1,29,22,8,4,18,35,5,9,3,3,Neoplastic,Tumour,GSM2246794_1001000260.C6.csv,1001000260.C6,5
GSM2246795,1,2,5,11,2,1,29,22,8,4,18,35,5,9,3,3,Neoplastic,Tumour,GSM2246795_1001000260.F1.csv,1001000260.F1,5
GSM2246796,1,2,5,11,2,1,8,22,2,2,52,35,2,13,1,8,Neoplastic,Tumour,GSM2246796_1001000260.B11.csv,1001000260.B11,5
GSM2246797,1,2,5,11,2,1,29,22,8,2,44,35,2,9,3,3,Neoplastic,Tumour,GSM2246797_1001000260.B9.csv,1001000260.B9,5
GSM2246798,1,2,5,11,2,1,29,22,8,4,38,35,5,9,3,3,Neoplastic,Tumour,GSM2246798_1001000260.C12.csv,1001000260.C12,5
GSM2246799,1,2,7,4,2,1,25,19,8,1,41,35,1,9,3,4,Neoplastic,Tumour,GSM2246799_1001000260.G4.csv,1001000260.G4,5
GSM2246800,1,2,5,11,2,1,29,22,8,4,31,35,5,9,3,3,Neoplastic,Tumour,GSM2246800_1001000260.F11.csv,1001000260.F11,5
GSM2246801,5,1,3,5,4,4,27,1,4,51,5,32,7,3,4,1,Immune cell,Immune,GSM2246801_1001000260.D2.csv,1001000260.D2,7
GSM2246802,1,2,5,11,2,1,29,22,8,2,2,35,2,9,3,8,Neoplastic,Tumour,GSM2246802_1001000260.E12.csv,1001000260.E12,5
GSM2246803,4,1,3,1,3,2,27,24,4,7,4,32,7,3,4,1,Immune cell,Immune,GSM2246803_1001000260.F8.csv,1001000260.F8,7
GSM2246804,1,2,5,11,2,1,29,22,8,4,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246804_1001000260.E1.csv,1001000260.E1,5
GSM2246805,1,2,5,11,2,5,29,22,2,15,9,35,5,9,3,3,Neoplastic,Tumour,GSM2246805_1001000260.A9.csv,1001000260.A9,5
GSM2246806,1,2,5,11,2,1,29,22,8,4,50,35,5,9,3,3,Neoplastic,Tumour,GSM2246806_1001000260.A4.csv,1001000260.A4,5
GSM2246807,5,1,3,5,4,4,27,21,4,16,5,32,7,3,4,1,Immune cell,Immune,GSM2246807_1001000260.C1.csv,1001000260.C1,7
GSM2246808,5,1,2,5,4,4,28,15,4,1,5,32,7,3,4,1,Immune cell,Immune,GSM2246808_1001000260.D7.csv,1001000260.D7,7
GSM2246809,1,2,5,11,2,5,29,22,8,15,24,35,5,9,3,3,Neoplastic,Tumour,GSM2246809_1001000260.C10.csv,1001000260.C10,5
GSM2246810,1,2,5,11,2,1,29,22,8,4,51,35,5,9,3,3,Neoplastic,Tumour,GSM2246810_1001000260.F12.csv,1001000260.F12,5
GSM2246811,1,2,5,11,1,1,29,22,8,9,3,35,2,6,3,11,Neoplastic,Tumour,GSM2246811_1001000260.E10.csv,1001000260.E10,5
GSM2246812,1,2,5,11,2,1,29,22,8,4,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246812_1001000260.C8.csv,1001000260.C8,5
GSM2246813,1,2,5,11,2,1,29,22,8,4,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246813_1001000260.E5.csv,1001000260.E5,5
GSM2246814,1,2,7,4,1,1,25,2,8,2,0,35,1,7,3,5,Neoplastic,Tumour,GSM2246814_1001000260.E3.csv,1001000260.E3,5
GSM2246815,1,2,5,11,2,1,29,22,8,2,62,35,2,9,3,3,Neoplastic,Tumour,GSM2246815_1001000260.B3.csv,1001000260.B3,5
GSM2246816,1,2,5,11,2,1,29,22,8,4,41,35,2,9,3,3,Neoplastic,Tumour,GSM2246816_1001000260.D9.csv,1001000260.D9,5
GSM2246817,4,3,2,9,4,4,28,15,6,3,23,19,9,3,4,12,Immune cell,Immune,GSM2246817_1001000260.A12.csv,1001000260.A12,7
GSM2246818,1,2,7,7,1,6,24,19,2,1,3,39,1,15,5,5,Vascular,Vascular,GSM2246818_1001000260.H5.csv,1001000260.H5,1
GSM2246819,1,2,5,11,2,1,29,22,8,4,2,35,5,9,3,3,Neoplastic,Tumour,GSM2246819_1001000260.G10.csv,1001000260.G10,5
GSM2246820,1,2,7,7,1,6,20,8,2,2,60,39,2,15,5,16,Vascular,Vascular,GSM2246820_1001000262.G12.csv,1001000262.G12,1
GSM2246821,3,1,3,2,3,3,11,20,5,5,1,14,3,1,4,9,Immune cell,Immune,GSM2246821_1001000264.B4.csv,1001000264.B4,7
GSM2246822,3,1,1,2,3,2,30,23,9,5,61,16,8,1,4,9,Immune cell,Immune,GSM2246822_1001000264.F11.csv,1001000264.F11,7
GSM2246823,4,1,3,1,4,2,16,20,9,79,7,11,8,8,4,9,Immune cell,Immune,GSM2246823_1001000264.D8.csv,1001000264.D8,7
GSM2246825,4,1,3,1,3,2,11,5,9,6,17,12,8,1,4,9,Immune cell,Immune,GSM2246825_1001000264.C7.csv,1001000264.C7,7
GSM2246827,4,1,1,2,3,2,30,5,9,6,10,11,8,1,4,9,Immune cell,Immune,GSM2246827_1001000264.A12.csv,1001000264.A12,7
GSM2246830,4,1,3,2,3,2,30,5,9,5,7,11,11,1,4,9,Immune cell,Immune,GSM2246830_1001000264.C10.csv,1001000264.C10,7
GSM2246833,4,1,3,2,3,2,30,5,9,6,86,11,11,1,4,9,Immune cell,Immune,GSM2246833_1001000264.G7.csv,1001000264.G7,7
GSM2246836,3,1,3,2,3,3,15,12,1,5,74,11,3,1,4,1,Immune cell,Immune,GSM2246836_1001000264.C1.csv,1001000264.C1,7
GSM2246841,3,1,3,10,4,3,14,14,5,1,28,31,3,2,4,1,Immune cell,Immune,GSM2246841_1001000264.E7.csv,1001000264.E7,7
GSM2246843,1,1,1,2,3,2,30,5,9,6,7,11,11,1,4,9,Immune cell,Immune,GSM2246843_1001000264.F7.csv,1001000264.F7,7
GSM2246844,3,1,3,2,3,2,30,5,5,7,28,4,3,2,4,9,Immune cell,Immune,GSM2246844_1001000264.E11.csv,1001000264.E11,7
GSM2246847,4,1,3,2,3,2,30,5,9,5,15,4,8,1,4,9,Immune cell,Immune,GSM2246847_1001000264.H1.csv,1001000264.H1,7
GSM2246849,4,1,3,2,3,2,30,5,9,6,45,11,11,1,4,9,Immune cell,Immune,GSM2246849_1001000264.F9.csv,1001000264.F9,7
GSM2246852,4,1,3,2,3,2,30,5,9,10,7,11,11,1,4,9,Immune cell,Immune,GSM2246852_1001000264.A6.csv,1001000264.A6,7
GSM2246854,4,3,3,1,4,3,14,20,5,3,64,31,1,2,4,9,Immune cell,Immune,GSM2246854_1001000264.D6.csv,1001000264.D6,7
GSM2246857,3,1,3,2,3,2,30,5,9,5,1,11,8,1,4,17,Immune cell,Immune,GSM2246857_1001000264.H10.csv,1001000264.H10,7
GSM2246859,4,1,3,1,3,2,30,5,9,6,7,11,8,1,4,9,Immune cell,Immune,GSM2246859_1001000264.G5.csv,1001000264.G5,7
GSM2246861,4,1,3,9,4,2,16,13,9,79,7,12,11,2,4,9,Immune cell,Immune,GSM2246861_1001000264.D12.csv,1001000264.D12,7
GSM2246863,4,1,3,1,3,2,30,5,9,6,10,11,8,8,4,9,Immune cell,Immune,GSM2246863_1001000264.F10.csv,1001000264.F10,7
GSM2246864,4,1,3,9,4,2,16,13,9,10,7,11,11,8,4,17,Immune cell,Immune,GSM2246864_1001000264.G10.csv,1001000264.G10,7
GSM2246865,3,1,3,2,3,2,30,5,9,5,4,11,6,1,4,17,Immune cell,Immune,GSM2246865_1001000264.G9.csv,1001000264.G9,7
GSM2246866,4,1,3,2,3,2,30,5,9,6,13,11,8,1,4,9,Immune cell,Immune,GSM2246866_1001000264.A8.csv,1001000264.A8,7
GSM2246867,4,1,3,2,3,2,30,5,9,6,7,11,8,1,4,9,Immune cell,Immune,GSM2246867_1001000264.B9.csv,1001000264.B9,7
GSM2246868,3,1,3,2,3,2,11,23,5,5,4,16,8,1,4,9,Immune cell,Immune,GSM2246868_1001000264.D4.csv,1001000264.D4,7
GSM2246869,4,1,3,2,4,2,14,20,9,3,4,14,3,8,4,9,Immune cell,Immune,GSM2246869_1001000264.B1.csv,1001000264.B1,7
GSM2246870,3,1,3,2,3,3,15,12,5,5,33,15,3,1,4,1,Immune cell,Immune,GSM2246870_1001000264.B5.csv,1001000264.B5,7
GSM2246871,4,1,3,9,3,2,16,13,9,3,4,11,8,2,4,17,Immune cell,Immune,GSM2246871_1001000264.B11.csv,1001000264.B11,7
GSM2246872,4,1,3,9,3,2,1,13,9,6,28,11,8,10,4,9,Immune cell,Immune,GSM2246872_1001000264.C12.csv,1001000264.C12,7
GSM2246873,4,1,1,2,3,3,21,5,9,6,28,11,8,1,4,9,Immune cell,Immune,GSM2246873_1001000264.D11.csv,1001000264.D11,7
GSM2246874,4,1,3,1,3,2,16,13,9,6,4,11,11,1,4,17,Immune cell,Immune,GSM2246874_1001000264.E8.csv,1001000264.E8,7
GSM2246875,4,1,3,9,4,2,1,26,9,6,4,33,11,10,4,17,Immune cell,Immune,GSM2246875_1001000264.E1.csv,1001000264.E1,7
GSM2246876,4,1,3,1,3,2,30,5,9,6,7,11,11,1,4,9,Immune cell,Immune,GSM2246876_1001000264.C5.csv,1001000264.C5,7
GSM2246877,4,1,3,2,3,2,30,5,9,6,7,11,8,1,4,9,Immune cell,Immune,GSM2246877_1001000264.C8.csv,1001000264.C8,7
GSM2246878,4,1,3,1,3,2,30,5,9,6,7,11,11,1,4,17,Immune cell,Immune,GSM2246878_1001000264.D7.csv,1001000264.D7,7
GSM2246879,4,1,3,2,3,2,30,5,9,5,4,11,11,1,4,9,Immune cell,Immune,GSM2246879_1001000264.A4.csv,1001000264.A4,7
GSM2246880,4,1,3,1,3,2,30,5,9,6,7,11,11,1,4,9,Immune cell,Immune,GSM2246880_1001000264.A5.csv,1001000264.A5,7
GSM2246881,4,1,3,2,3,2,30,5,9,6,4,11,8,1,4,9,Immune cell,Immune,GSM2246881_1001000264.C9.csv,1001000264.C9,7
GSM2246882,4,1,3,2,4,2,13,18,9,10,7,16,8,1,4,1,Immune cell,Immune,GSM2246882_1001000264.H9.csv,1001000264.H9,7
