genes	clust3	clust4	clust6	clust7	clust10	clust11	clust13	clust17	clust19	clust20
ZNF722P	0	0.000725163161711	0.000585137507314	0.000505305709955	0	0.001411764705882	0.002178649237473	0	0.001126633618747	0.000654664484452
ZNF723	0.007021650087771	0.007251631617114	0.012873025160913	0.014653865588681	0.002608242044862	0.008470588235294	0.019607843137255	0.005273069679849	0.0200540784137	0.014729950900164
ZNF724	0.0040959625512	0.007251631617114	0.013458162668227	0.007074279939363	0.019300991131977	0.006117647058824	0.016339869281046	0.0030131826742	0.015772870662461	0.031751227495908
ZNF726	0.071971913399649	0.025743292240754	0.155646576945582	0.042950985346134	0.055294731351069	0.036705882352941	0.116557734204793	0.021092278719397	0.085624155024786	0.0569558101473
ZNF727	0.015798712697484	0.001450326323423	0.009362200117028	0.003031834259727	0.002086593635889	0.001882352941176	0.0119825708061	0.0015065913371	0.006534474988734	0.004582651391162
ZNF728	0.005851375073142	0.003625815808557	0.010532475131656	0.007579585649318	0.002608242044862	0.004705882352941	0.021786492374728	0.0030131826742	0.009914375844975	0.00949263502455
ZNF729	0.008777062609713	0.003988397389413	0.019309537741369	0.006568974229409	0.003129890453834	0.006117647058824	0.010893246187364	0.005273069679849	0.014420910319964	0.011456628477905
ZNF730	0.01111761263897	0.00253807106599	0.021650087770626	0.010611419909045	0.008346374543558	0.014588235294118	0.038126361655774	0.0030131826742	0.038305543037404	0.026841243862521
ZNF732	0.0040959625512	0.000362581580856	0.008777062609713	0.003031834259727	0.001043296817945	0.001882352941176	0.004357298474946	0.001129943502825	0.004957187922488	0.004255319148936
ZNF733P	0.001170275014628	0	0.003510825043885	0.001010611419909	0.001043296817945	0.000941176470588	0.002178649237473	0.001883239171375	0.002027940513745	0.001309328968903
ZNF735	0.001755412521943	0.002175489485134	0.0040959625512	0.005053057099545	0.000521648408972	0.001411764705882	0.003267973856209	0.0015065913371	0.00383055430374	0.004255319148936
ZNF736	0.102984201287303	0.048585931834663	0.102984201287303	0.067710965133906	0.083985393844549	0.082352941176471	0.144880174291939	0.048210922787194	0.099594411897251	0.11063829787234
ZNF737	0.043885313048566	0.021392313270486	0.066705675833821	0.076301162203133	0.033907146583203	0.039058823529412	0.056644880174292	0.027118644067797	0.084497521406039	0.059574468085106
ZNF738	0.071971913399649	0.051124002900653	0.099473376243417	0.093481556341587	0.065727699530517	0.081882352941177	0.128540305010893	0.050094161958569	0.105678233438486	0.100163666121113
ZNF74	0.009362200117028	0.005438723712835	0.007021650087771	0.021728145528045	0.014606155451226	0.011764705882353	0.0119825708061	0.005273069679849	0.035601622352411	0.038952536824877
ZNF740	0.03744880046811	0.024655547498187	0.045640725570509	0.056594239514907	0.062597809076682	0.060705882352941	0.062091503267974	0.045574387947269	0.081793600721046	0.095581014729951
ZNF746	0.016383850204798	0.033357505438724	0.024575775307197	0.031834259727135	0.044861763171622	0.031058823529412	0.033769063180828	0.048587570621469	0.035150968904912	0.054664484451719
ZNF747	0.025160912814512	0.010514865844815	0.021650087770626	0.030823648307226	0.027647365675535	0.025882352941177	0.033769063180828	0.017702448210923	0.042586750788644	0.043862520458265
ZNF749	0.013458162668227	0.003625815808557	0.019894675248684	0.012127337038909	0.011476264997392	0.011764705882353	0.022875816993464	0.004519774011299	0.023433979269942	0.022585924713584
ZNF750	0.000585137507314	0.000362581580856	0	0	0.000521648408972	0	0	0.00075329566855	0	0
ZNF75A	0.049151550614394	0.044234952864395	0.049151550614394	0.057099545224861	0.029212310902452	0.044235294117647	0.06318082788671	0.035404896421846	0.06399278954484	0.049754500818331
ZNF75D	0.018724400234055	0.024292965917331	0.019894675248684	0.021728145528045	0.041210224308816	0.041882352941177	0.033769063180828	0.029001883239171	0.043262730959892	0.039934533551555
ZNF76	0.021650087770626	0.019941986947063	0.020479812755998	0.033350176856999	0.030255607720397	0.031529411764706	0.022875816993464	0.020338983050848	0.044614691302389	0.037315875613748
ZNF761	0.014628437682856	0.022842639593909	0.021064950263312	0.025770591207681	0.026082420448618	0.022117647058824	0.03921568627451	0.016572504708098	0.046642631816133	0.042225859247136
ZNF763	0.013458162668227	0.00761421319797	0.007606787595085	0.010106114199091	0.010432968179447	0.008	0.009803921568627	0.009416195856874	0.014646237043713	0.015384615384615
ZNF764	0.029256875365711	0.019579405366207	0.018724400234055	0.048509348155634	0.019300991131977	0.036705882352941	0.032679738562092	0.016949152542373	0.059035601622352	0.045171849427169
ZNF765	0.01111761263897	0.018854242204496	0.031012287887654	0.032844871147044	0.025560772039645	0.02164705882353	0.030501089324619	0.017325800376648	0.041685443893646	0.049099836333879
ZNF765-ZNF761	0	0	0	0	0	0	0	0	0	0
ZNF766	0.085430076067876	0.043509789702683	0.089526038619076	0.074785245073269	0.069900886802295	0.061647058823529	0.071895424836601	0.03804143126177	0.099369085173502	0.094926350245499
ZNF767P	0.013458162668227	0.007251631617114	0.009947337624342	0.015159171298636	0.016171100678143	0.019764705882353	0.013071895424837	0.019209039548023	0.015547543938711	0.016693944353519
ZNF768	0.013458162668227	0.009427121102248	0.019309537741369	0.019706922688226	0.033907146583203	0.015529411764706	0.034858387799564	0.015065913370998	0.033348355114917	0.035679214402619
ZNF77	0.016383850204798	0.007976794778825	0.009947337624342	0.010106114199091	0.014606155451226	0.010823529411765	0.007625272331155	0.005273069679849	0.017124831004957	0.013747954173486
ZNF770	0.197191339964892	0.108774474256708	0.196606202457578	0.181404749873674	0.234220135628586	0.174588235294118	0.235294117647059	0.102071563088512	0.334610184767913	0.355155482815057
ZNF771	0.002340550029257	0	0.002925687536571	0.0055583628095	0.005738132498696	0.004235294117647	0.003267973856209	0.00075329566855	0.012843623253718	0.014075286415712
ZNF772	0.016383850204798	0.007251631617114	0.016968987712112	0.030318342597271	0.008346374543558	0.020235294117647	0.007625272331155	0.004519774011299	0.025011266336188	0.020294599018003
ZNF773	0.012873025160913	0.010877447425671	0.024575775307197	0.02678120262759	0.018257694314032	0.026352941176471	0.031590413943355	0.010922787193974	0.034024335286165	0.027495908346972
ZNF774	0	0	0	0	0.000521648408972	0.001411764705882	0	0.00075329566855	0.000225326723749	0.000654664484452
ZNF775	0.001755412521943	0.00253807106599	0.001755412521943	0.002526528549773	0.003129890453834	0.005647058823529	0.003267973856209	0.002636534839925	0.00405588102749	0.007855973813421
ZNF776	0.050321825629023	0.029006526468455	0.047396138092452	0.04244567963618	0.039645279081899	0.036705882352941	0.046840958605665	0.019585687382298	0.065795403334836	0.051063829787234
ZNF777	0.001170275014628	0.003625815808557	0.005851375073142	0.006063668519454	0.007824726134585	0.008941176470588	0.006535947712418	0.0030131826742	0.006534474988734	0.014729950900164
ZNF778	0.005266237565828	0.007251631617114	0.002340550029257	0.005053057099545	0.005216484089724	0.006588235294118	0.005446623093682	0.004519774011299	0.006534474988734	0.00556464811784
ZNF780A	0.01111761263897	0.034807831762147	0.0040959625512	0.017180394138454	0.034428794992175	0.025411764705882	0.004357298474946	0.023728813559322	0.027264533573682	0.031423895253683
ZNF780B	0.050906963136337	0.034445250181291	0.046225863077823	0.05255179383527	0.049034950443401	0.049882352941177	0.02723311546841	0.03879472693032	0.076611086074809	0.05531914893617
ZNF781	0.025746050321826	0.001087744742567	0.027501462843768	0.012127337038909	0.000521648408972	0.003294117647059	0.016339869281046	0.001129943502825	0.010815682739973	0.00556464811784
ZNF782	0.013458162668227	0.011240029006527	0.023405500292569	0.013137948458818	0.015127803860198	0.019764705882353	0.0119825708061	0.015442561205273	0.017575484452456	0.019312602291326
ZNF783	0.018139262726741	0.013052936910805	0.016968987712112	0.015159171298636	0.019300991131977	0.016470588235294	0.022875816993464	0.014689265536723	0.015096890491212	0.019312602291326
ZNF784	0.002925687536571	0.008701957940537	0.0040959625512	0.007579585649318	0.008346374543558	0.005647058823529	0.005446623093682	0.004896421845574	0.010139702568725	0.005891980360065
ZNF785	0.014628437682856	0.008339376359681	0.01111761263897	0.023749368367863	0.014084507042254	0.030117647058824	0.02723311546841	0.007532956685499	0.028841820639928	0.025204582651391
ZNF786	0.005851375073142	0.011240029006527	0.007021650087771	0.011622031328954	0.019300991131977	0.013176470588235	0.015250544662309	0.011299435028249	0.021856692203695	0.035351882160393
ZNF787	0.021064950263312	0.032632342277012	0.025160912814512	0.019201616978272	0.043818466353678	0.019294117647059	0.038126361655774	0.029378531073446	0.039206849932402	0.038297872340426
ZNF788	0.012287887653599	0.008339376359681	0.015798712697484	0.010611419909045	0.032342201356286	0.012705882352941	0.032679738562092	0.009039548022599	0.030193780982425	0.052700490998363
ZNF789	0.049151550614394	0.038071065989848	0.05266237565828	0.040929762506316	0.068335941575378	0.064	0.053376906318083	0.04180790960452	0.045515998197386	0.067757774140753
ZNF79	0.005266237565828	0.002900652646846	0.005266237565828	0.010106114199091	0.005216484089724	0.003764705882353	0.009803921568627	0.005649717514124	0.010139702568725	0.011783960720131
ZNF790	0.021064950263312	0.005801305293691	0.009947337624342	0.011116725619	0.013562858633281	0.010352941176471	0.010893246187364	0.007909604519774	0.022757999098693	0.019312602291326
ZNF790-AS1	0.022820362785255	0.00507614213198	0.019309537741369	0.016169782718545	0.007824726134585	0.009882352941176	0.021786492374728	0.005273069679849	0.018702118071203	0.010147299509002
ZNF791	0.036863662960796	0.085931834662799	0.053247513165594	0.035371399696817	0.071465832029212	0.069647058823529	0.089324618736384	0.04105461393597	0.045515998197386	0.065793780687398
ZNF792	0.007021650087771	0.003263234227701	0.012873025160913	0.021728145528045	0.004694835680751	0.004705882352941	0.010893246187364	0.001129943502825	0.025011266336188	0.016366612111293
ZNF793	0.040374488004681	0.004350978970268	0.04856641310708	0.034866093986862	0.004173187271779	0.022588235294118	0.035947712418301	0.004519774011299	0.03199639477242	0.010147299509002
ZNF793-AS1	0.005851375073142	0.001087744742567	0.008191925102399	0.008084891359272	0	0.001882352941176	0.017429193899782	0	0.007210455159982	0.002291325695581
ZNF799	0.005851375073142	0.011602610587382	0.010532475131656	0.018696311268317	0.020865936358894	0.018823529411765	0.0119825708061	0.012806026365348	0.018026137899955	0.025859247135843
ZNF8	0.011702750146284	0.009064539521392	0.015798712697484	0.017180394138454	0.010432968179447	0.01364705882353	0.009803921568627	0.004143126177024	0.025687246507436	0.026513911620295
ZNF8-ERVK3-1	0.003510825043885	0.000362581580856	0.002340550029257	0.000505305709955	0.002086593635889	0.003294117647059	0.001089324618736	0.000376647834275	0.003605227579991	0.002291325695581
ZNF80	0.001170275014628	0.000362581580856	0	0.002021222839818	0.000521648408972	0.000470588235294	0.001089324618736	0.001883239171375	0.000901306894998	0.000654664484452
ZNF800	0.112931538911644	0.199057287889775	0.159742539496782	0.080848913592724	0.255607720396453	0.186352941176471	0.212418300653595	0.164595103578154	0.132266786840919	0.236661211129296
ZNF804A	0.071386775892335	0.022480058013053	0.068461088355764	0.052046488125316	0.032342201356286	0.025882352941177	0.057734204793028	0.024482109227872	0.06399278954484	0.062520458265139
ZNF804B	0.001170275014628	0	0	0	0	0	0	0	0	0
ZNF805	0.099473376243417	0.052574329224075	0.102399063779988	0.075290550783224	0.081898800208659	0.084705882352941	0.07843137254902	0.061393596986817	0.086300135196034	0.088052373158756
ZNF806	0.000585137507314	0	0.000585137507314	0	0	0	0	0	0	0
ZNF807	0.003510825043885	0.001812907904278	0.003510825043885	0.002021222839818	0.001043296817945	0.002823529411765	0.003267973856209	0.000376647834275	0.002478593961244	0.003600654664484
ZNF808	0.029256875365711	0.029731689630167	0.031597425394968	0.033855482566953	0.033907146583203	0.048	0.040305010893246	0.032015065913371	0.05205047318612	0.057283142389525
ZNF81	0.019309537741369	0.015228426395939	0.014628437682856	0.025770591207681	0.031298904538341	0.027764705882353	0.033769063180828	0.019962335216573	0.032672374943668	0.023567921440262
ZNF812P	0	0.003263234227701	0.003510825043885	0.001515917129864	0.003651538862806	0.001882352941176	0.003267973856209	0.002636534839925	0.003379900856242	0.001309328968903
ZNF813	0.008777062609713	0.006889050036258	0.011702750146284	0.011116725619	0.018779342723005	0.012705882352941	0.017429193899782	0.004896421845574	0.029517800811176	0.03240589198036
ZNF814	0.067290813341135	0.015228426395939	0.072557050906963	0.060131379484588	0.034950443401148	0.040941176470588	0.074074074074074	0.030131826741996	0.069625957638576	0.044189852700491
ZNF815P	0.010532475131656	0.014503263234228	0.008191925102399	0.013137948458818	0.014606155451226	0.014117647058824	0.006535947712418	0.014689265536723	0.016899504281208	0.014729950900164
ZNF816	0.023990637799883	0.010514865844815	0.025746050321826	0.031834259727135	0.018779342723005	0.017882352941177	0.018518518518519	0.011299435028249	0.042586750788644	0.050736497545008
ZNF816-ZNF321P	0	0	0	0	0	0	0	0	0	0
ZNF818P	0.011702750146284	0.014865844815083	0.011702750146284	0.023244062657908	0.014606155451226	0.027294117647059	0.010893246187364	0.018455743879473	0.028391167192429	0.007855973813421
ZNF821	0.004681100058514	0.004350978970268	0.005851375073142	0.003537139969682	0.003651538862806	0.007529411764706	0.001089324618736	0.004143126177024	0.00405588102749	0.007528641571195
ZNF823	0.007021650087771	0.00507614213198	0.01111761263897	0.010611419909045	0.004173187271779	0.010823529411765	0.007625272331155	0.004896421845574	0.017800811176206	0.015711947626841
ZNF826P	0.005851375073142	0.00507614213198	0.016968987712112	0	0.005216484089724	0.006588235294118	0.017429193899782	0.000376647834275	0.006985128436233	0.004255319148936
ZNF827	0.093036863662961	0.005801305293691	0.071971913399649	0.065689742294088	0.004694835680751	0.032941176470588	0.050108932461874	0.006779661016949	0.066696710229833	0.022258592471359
ZNF829	0.025160912814512	0.007976794778825	0.047396138092452	0.027286508337544	0.009911319770475	0.019294117647059	0.042483660130719	0.007532956685499	0.036277602523659	0.019639934533552
ZNF83	0.114686951433587	0.056200145032632	0.148039789350497	0.070742799393633	0.138758476786646	0.08	0.154684095860566	0.098681732580038	0.111086074808472	0.110310965630115
ZNF830	0.043885313048566	0.033720087019579	0.042715038033938	0.061647296614452	0.065206051121544	0.070588235294118	0.082788671023965	0.037664783427495	0.094862550698513	0.089034369885434
ZNF831	0	0.002900652646846	0.001170275014628	0.001010611419909	0	0.000941176470588	0.001089324618736	0	0.000450653447499	0.000327332242226
ZNF833P	0	0.001087744742567	0.003510825043885	0.001010611419909	0.000521648408972	0.001882352941176	0.001089324618736	0.000376647834275	0.001351960342497	0.002618657937807
ZNF835	0.004681100058514	0.002900652646846	0.004681100058514	0.005053057099545	0.001564945226917	0.001411764705882	0.009803921568627	0.0030131826742	0.009013068949977	0.002945990180033
