cell,altA54lyze,ascend,bigScale,cellranger,cidr,countClust,monocle,pcaReduce,phenograph,raceid,rca,sc3,scran,seurat,sincera,tscan,truth,category
CY89A_Core_15_F04_S64_comb,279,1,2,3,5,1,22,27,6,7,4,4,1,3,3,2,B cell,Immune
CY89A_Core_15_F05_S65_comb,278,1,2,3,5,1,22,9,10,2,4,3,1,3,3,2,B cell,Immune
CY89A_Core_15_F06_S66_comb,280,2,2,3,5,2,36,26,5,7,29,54,1,3,2,10,B cell,Immune
CY89A_Core_15_F07_S67_comb,279,1,1,1,4,2,16,9,8,2,1,34,1,1,3,2,T.CD8,Immune
CY89A_Core_15_F08_S68_comb,280,1,1,1,4,2,16,9,8,8,1,54,1,1,3,4,T.CD8,Immune
CY89A_Core_15_F10_S70_comb,280,2,4,10,3,7,24,20,8,5,9,54,1,7,2,13,Macrophage,Immune
CY89A_Core_15_F11_S71_comb,278,1,1,1,4,1,16,24,10,2,1,33,1,1,3,2,T.CD8,Immune
CY89A_Core_15_F12_S72_comb,279,1,1,4,5,1,10,9,6,2,1,43,1,5,3,4,T cell,Immune
CY89A_Core_15_G01_S73_comb,279,1,1,4,5,1,10,9,6,2,1,36,1,5,3,4,T.CD8,Immune
CY89A_Core_15_G02_S74_comb,278,1,2,3,5,1,22,2,10,7,4,54,1,3,3,4,B cell,Immune
CY89A_Core_15_G03_S75_comb,280,1,1,1,4,1,16,24,8,8,1,31,1,1,3,4,T.CD8,Immune
CY89A_Core_15_G04_S76_comb,278,1,2,3,5,1,22,27,10,7,8,4,1,3,3,4,B cell,Immune
CY89A_Core_15_G05_S77_comb,280,1,3,11,4,2,27,7,8,2,1,54,1,11,5,20,T.CD8,Immune
CY89A_Core_15_G06_S78_comb,278,1,1,1,4,1,16,24,10,2,1,33,1,1,3,10,T.CD8,Immune
CY89A_Core_15_G07_S79_comb,279,1,1,4,5,1,10,18,6,2,2,54,1,4,3,10,T.CD4,Immune
CY89A_Core_15_G08_S80_comb,279,1,1,1,4,1,16,24,8,2,1,54,1,1,3,4,T.CD8,Immune
CY89A_Core_15_G09_S81_comb,280,2,4,10,3,7,44,20,15,5,7,8,1,7,2,15,Macrophage,Immune
CY89A_Core_15_G10_S82_comb,278,1,1,1,4,2,16,24,6,2,1,54,1,1,3,10,T.CD8,Immune
CY89A_Core_15_G11_S83_comb,278,1,1,4,5,1,18,19,10,2,4,37,1,1,3,20,T.CD8,Immune
CY89A_Core_15_H02_S86_comb,278,1,2,3,5,1,23,2,6,7,4,3,1,3,3,10,B cell,Immune
CY89A_Core_15_H03_S87_comb,279,1,1,5,4,2,16,24,6,2,1,34,1,1,3,10,T.CD8,Immune
CY89A_Core_15_H04_S88_comb,279,1,1,1,4,2,16,24,6,2,1,32,1,1,3,4,T.CD8,Immune
CY89A_Core_15_H06_S90_comb,277,1,3,1,4,2,16,15,10,2,1,33,1,1,3,10,T.CD8,Immune
CY89A_Core_15_H07_S91_comb,280,1,1,1,4,1,16,24,8,8,1,54,1,1,3,4,T.CD8,Immune
CY89A_Core_15_H08_S92_comb,279,1,1,4,5,1,10,18,6,8,3,51,1,4,3,2,T.CD4,Immune
CY89A_Core_15_H09_S93_comb,278,1,1,1,4,2,16,24,5,2,1,54,1,1,3,10,T.CD8,Immune
CY89A_Core_15_H11_S95_comb,234,1,2,3,5,1,22,27,14,2,4,54,1,3,3,2,B cell,Immune
CY89A_Core_15_H12_S96_comb,278,1,1,4,5,1,12,18,6,2,2,51,1,4,3,10,T cell,Immune
CY89CORE11_A03_S99_comb,148,2,5,2,1,3,6,13,13,11,6,54,3,9,1,12,Mal,Tumour
CY89CORE11_A04_S100_comb,148,2,5,2,1,3,6,13,13,11,6,14,3,9,1,12,Mal,Tumour
CY89CORE11_A05_S101_comb,215,2,5,2,1,3,6,13,3,11,24,54,2,9,1,12,Mal,Tumour
CY89CORE11_A07_S103_comb,66,2,5,2,1,3,6,13,13,11,54,14,3,9,1,12,Mal,Tumour
CY89CORE11_A09_S105_comb,193,2,5,2,1,3,6,13,3,11,24,14,3,9,1,12,Mal,Tumour
CY89CORE11_A10_S106_comb,148,2,5,2,1,3,6,13,13,11,6,54,3,9,1,12,Mal,Tumour
CY89CORE11_A11_S107_comb,52,2,5,2,1,3,6,13,13,1,42,14,4,9,1,12,Mal,Tumour
CY89CORE11_B04_S112_comb,52,2,5,2,1,3,6,13,13,11,24,14,4,9,1,12,Mal,Tumour
CY89CORE11_B06_S114_comb,53,2,5,2,1,3,6,13,13,1,42,14,4,9,1,12,Mal,Tumour
CY89CORE11_B07_S115_comb,227,2,5,2,1,3,6,13,3,1,6,14,1,9,1,12,Mal,Tumour
CY89CORE11_B08_S116_comb,52,2,5,2,1,3,6,13,13,11,24,14,4,9,1,12,Mal,Tumour
CY89CORE11_B10_S118_comb,53,2,5,2,1,3,6,13,13,11,54,14,3,9,1,12,Mal,Tumour
CY89CORE11_C02_S122_comb,26,2,5,2,1,3,6,11,13,11,12,54,1,9,1,5,Mal,Tumour
CY89CORE11_C08_S128_comb,148,2,5,2,1,3,6,13,16,1,24,14,3,9,1,12,Mal,Tumour
CY89CORE11_D03_S135_comb,278,2,5,2,1,3,6,13,5,1,54,14,1,9,1,12,Mal,Tumour
CY89CORE11_D04_S136_comb,148,2,5,2,1,3,6,8,13,11,48,54,4,9,1,12,Mal,Tumour
CY89CORE11_D05_S137_comb,15,2,5,2,1,5,6,13,13,11,6,14,3,9,1,12,Mal,Tumour
CY89CORE11_D09_S141_comb,227,2,5,2,1,3,6,13,3,11,0,14,1,9,1,12,Mal,Tumour
CY89CORE11_D11_S143_comb,148,2,5,2,1,3,6,13,13,1,24,14,3,9,1,12,Mal,Tumour
CY89CORE11_E02_S146_comb,66,2,5,2,1,3,6,13,13,11,12,14,3,9,1,12,Mal,Tumour
CY89CORE11_E04_S148_comb,269,2,5,2,1,3,6,13,1,11,24,14,2,9,1,12,Mal,Tumour
CY89CORE11_E07_S151_comb,256,2,8,14,1,3,43,9,1,3,70,22,1,8,1,5,Mal,Tumour
CY89CORE11_E08_S152_comb,148,2,5,2,1,3,6,13,13,11,24,14,2,9,1,12,Mal,Tumour
CY89CORE11_E10_S154_comb,148,2,5,2,1,3,6,13,13,11,24,14,3,9,1,12,Mal,Tumour
CY89CORE11_E12_S156_comb,102,2,5,2,1,3,6,11,13,11,24,14,1,9,1,5,Mal,Tumour
CY89CORE11_F03_S159_comb,193,2,5,2,1,3,6,17,3,1,57,14,1,9,1,5,Endo,Endothelial.
CY89CORE11_F05_S161_comb,60,2,5,2,1,5,6,13,13,11,24,54,4,8,1,12,Mal,Tumour
CY89CORE11_F06_S162_comb,88,2,5,2,1,3,6,13,13,11,24,14,3,9,1,12,Mal,Tumour
CY89CORE11_F07_S163_comb,214,2,5,2,1,3,6,13,16,11,69,14,1,9,1,5,Mal,Tumour
CY89CORE11_F10_S166_comb,148,2,5,2,1,3,6,13,13,1,12,14,3,9,1,12,Mal,Tumour
CY89CORE11_G02_S170_comb,148,2,5,2,1,3,6,13,13,1,12,54,3,9,1,12,Mal,Tumour
CY89CORE11_G05_S173_comb,278,2,8,2,1,3,6,13,1,3,17,54,1,9,1,12,Mal,Tumour
CY89CORE11_G08_S176_comb,148,2,5,2,1,3,6,8,13,1,69,54,4,9,1,12,Mal,Tumour
CY89CORE11_G10_S178_comb,215,2,5,2,1,3,6,13,3,1,24,14,3,9,1,12,Mal,Tumour
CY89CORE11_G11_S179_comb,148,2,5,2,1,3,6,13,13,11,6,14,3,9,1,12,Mal,Tumour
CY89CORE11_H03_S183_comb,15,2,5,2,1,5,6,11,13,11,54,14,2,9,1,5,Mal,Tumour
CY89CORE11_H06_S186_comb,148,2,5,2,1,3,6,13,16,1,6,14,2,9,1,12,Mal,Tumour
CY89COREQ1_A01_S289_comb,282,2,4,10,3,7,24,23,15,5,76,11,2,7,2,18,Macrophage,Immune
CY89COREQ1_A02_S290_comb,278,1,1,4,5,1,18,18,6,2,2,51,1,2,3,10,T.CD4,Immune
CY89COREQ1_A04_S292_comb,279,1,1,1,4,1,16,15,6,8,2,47,1,1,3,10,T.CD4,Immune
CY89COREQ1_A06_S294_comb,277,1,1,4,5,1,12,18,14,2,2,50,1,2,3,4,T.CD4,Immune
CY89COREQ1_A07_S295_comb,278,1,1,1,4,2,16,24,10,2,0,34,1,1,3,4,T.CD8,Immune
CY89COREQ1_A08_S296_comb,280,1,1,1,4,1,16,15,8,8,1,33,1,1,3,10,T.CD8,Immune
CY89COREQ1_A09_S297_comb,227,2,5,2,1,3,6,8,1,1,69,54,3,9,1,8,Mal,Tumour
CY89COREQ1_A12_S300_comb,278,1,1,1,4,2,16,24,10,2,1,54,1,1,3,10,T.CD8,Immune
CY89COREQ1_B03_S303_comb,278,1,1,4,5,1,16,24,10,2,1,34,1,2,3,10,T.CD8,Immune
CY89COREQ1_B04_S304_comb,277,1,1,5,4,1,38,15,14,2,2,51,1,2,3,4,T cell,Immune
CY89COREQ1_B06_S306_comb,232,1,2,3,5,1,23,2,14,2,4,3,1,3,3,4,B cell,Immune
CY89COREQ1_B07_S307_comb,214,2,1,4,4,1,16,9,16,2,1,34,1,1,3,4,T.CD8,Immune
CY89COREQ1_B08_S308_comb,185,1,2,3,5,1,22,27,3,2,4,4,1,3,3,4,B cell,Immune
CY89COREQ1_B10_S310_comb,234,1,2,3,5,1,22,27,14,2,4,4,1,3,3,4,B cell,Immune
CY89COREQ1_B11_S311_comb,15,2,8,5,5,5,16,15,13,2,1,34,3,2,3,10,T.CD8,Immune
CY89COREQ1_B12_S312_comb,278,1,1,1,5,1,11,15,10,2,3,30,1,2,3,10,T.CD4,Immune
CY89COREQ1_C01_S313_comb,277,1,2,3,5,1,23,2,14,2,4,3,1,3,3,10,B cell,Immune
CY89COREQ1_C02_S314_comb,277,1,2,3,5,1,23,2,14,7,4,54,2,3,3,10,B cell,Immune
CY89COREQ1_C03_S315_comb,278,1,1,1,4,2,16,24,10,2,1,33,1,1,3,4,T.CD8,Immune
CY89COREQ1_C04_S316_comb,234,1,1,5,4,1,15,15,14,2,3,34,1,1,3,10,T.CD8,Immune
CY89COREQ1_C07_S319_comb,214,1,2,3,5,1,23,27,3,2,8,4,1,3,3,4,B cell,Immune
CY89COREQ1_C08_S320_comb,188,1,2,3,5,1,22,27,3,2,4,54,1,3,3,4,B cell,Immune
CY89COREQ1_C10_S322_comb,278,1,1,1,4,2,16,24,10,2,1,33,1,1,3,4,T.CD8,Immune
CY89COREQ1_C11_S323_comb,278,1,1,4,5,1,10,18,10,2,19,51,1,4,3,4,T cell,Immune
CY89COREQ1_C12_S324_comb,278,1,2,3,5,1,22,27,6,7,4,4,1,3,3,4,B cell,Immune
CY89COREQ1_D01_S325_comb,278,1,1,4,5,1,10,18,10,2,2,54,1,4,3,4,T cell,Immune
CY89COREQ1_D02_S326_comb,243,1,1,1,4,1,16,24,14,2,1,33,1,1,3,4,T.CD8,Immune
CY89COREQ1_D03_S327_comb,278,1,1,4,5,1,12,18,6,2,2,54,1,2,3,4,T cell,Immune
CY89COREQ1_D04_S328_comb,279,2,4,10,3,7,44,20,6,5,7,8,1,7,2,13,Macrophage,Immune
CY89COREQ1_D06_S330_comb,279,1,1,4,5,1,10,18,6,2,2,51,1,2,3,4,T.CD4,Immune
CY89COREQ1_D07_S331_comb,184,1,1,1,4,1,15,24,3,2,1,34,1,1,3,4,T.CD8,Immune
CY89COREQ1_D09_S333_comb,231,1,3,11,4,2,27,15,14,2,1,54,1,11,5,10,T.CD8,Immune
CY89COREQ1_D10_S334_comb,279,1,1,4,5,1,12,18,6,2,2,51,1,2,3,4,T.CD8,Immune
CY89COREQ1_D11_S335_comb,277,1,1,1,4,1,16,15,10,2,1,33,1,1,3,10,T.CD8,Immune
CY89COREQ1_D12_S336_comb,214,2,1,4,5,1,18,18,3,2,3,42,1,2,3,4,T cell,Immune
CY89COREQ1_E02_S338_comb,278,1,1,1,4,1,16,24,10,2,1,34,1,1,3,4,T.CD8,Immune
CY89COREQ1_E03_S339_comb,234,1,2,3,5,1,23,27,14,7,4,54,1,3,3,4,B cell,Immune
CY89COREQ1_E05_S341_comb,277,1,2,3,5,1,22,27,14,7,4,54,1,3,3,4,B cell,Immune
CY89COREQ1_E06_S342_comb,182,1,3,11,5,8,23,2,3,2,4,15,1,11,5,20,B cell,Immune
CY89COREQ1_E07_S343_comb,277,1,2,3,5,1,22,27,14,2,4,3,1,3,3,4,B cell,Immune
CY89COREQ1_E09_S345_comb,278,1,1,1,4,1,16,24,6,2,1,34,1,1,3,4,T.CD8,Immune
CY89COREQ1_E11_S347_comb,278,1,2,3,5,1,22,27,10,7,8,54,1,3,3,4,B cell,Immune
CY89COREQ1_E12_S348_comb,277,1,1,4,5,1,10,9,10,2,2,51,1,2,3,4,T cell,Immune
CY89COREQ1_F04_S352_comb,277,1,1,4,5,1,10,9,14,2,2,54,1,4,3,4,T cell,Immune
CY89COREQ1_F05_S353_comb,278,1,2,3,5,1,23,2,10,2,4,4,1,3,3,10,B cell,Immune
CY89COREQ1_F06_S354_comb,278,2,4,10,3,7,24,20,5,5,9,11,1,7,2,13,Macrophage,Immune
CY89COREQ1_F08_S356_comb,161,1,2,3,5,1,23,2,13,2,4,4,1,3,3,4,B cell,Immune
CY89COREQ1_F09_S357_comb,278,1,1,1,4,1,16,24,6,2,1,33,1,1,3,10,T.CD8,Immune
CY89COREQ1_F11_S359_comb,278,1,1,1,4,1,16,15,10,2,1,54,1,1,3,10,T.CD8,Immune
CY89COREQ1_G01_S361_comb,279,1,1,4,4,1,16,24,8,2,1,32,1,1,3,10,T.CD8,Immune
CY89COREQ1_G02_S362_comb,280,2,4,10,3,7,44,20,11,5,41,8,1,7,2,13,Macrophage,Immune
CY89COREQ1_G05_S365_comb,277,1,1,4,5,1,10,18,14,2,19,51,1,4,3,4,T cell,Immune
CY89COREQ1_G06_S366_comb,232,1,2,3,5,1,22,27,14,2,4,4,1,3,3,2,B cell,Immune
CY89COREQ1_G07_S367_comb,188,1,2,3,5,1,22,27,3,2,4,4,1,3,3,2,B cell,Immune
CY89COREQ1_G08_S368_comb,278,2,4,10,3,7,44,20,6,7,9,9,1,7,2,13,Macrophage,Immune
CY89COREQ1_G09_S369_comb,184,1,2,3,5,1,22,27,14,2,4,4,1,3,3,2,B cell,Immune
CY89COREQ1_G10_S370_comb,215,1,2,3,5,1,22,27,3,2,4,54,1,3,3,4,B cell,Immune
CY89COREQ1_G11_S371_comb,87,1,2,3,5,1,23,27,13,2,4,3,1,3,3,4,B cell,Immune
CY89COREQ1_H01_S373_comb,277,1,2,3,5,1,22,27,14,2,8,4,1,3,3,2,B cell,Immune
CY89COREQ1_H02_S374_comb,278,1,2,3,5,1,22,9,10,2,8,4,1,3,3,2,B cell,Immune
CY89COREQ1_H03_S375_comb,277,1,2,3,5,1,22,27,14,2,4,54,1,3,3,4,B cell,Immune
CY89COREQ1_H07_S379_comb,278,1,1,1,4,1,16,9,10,2,1,34,1,1,3,2,T.CD8,Immune
CY89COREQ1_H09_S381_comb,279,1,1,4,5,1,10,9,8,2,2,54,1,2,3,2,T cell,Immune
CY89COREQ1_H10_S382_comb,278,1,2,3,5,1,22,9,10,7,4,4,1,3,3,2,B cell,Immune
CY89F54_A01_S193_comb,279,1,3,11,4,2,27,24,8,2,1,54,1,11,5,10,T.CD8,Immune
CY89F54_A02_S194_comb,279,1,1,4,5,1,10,18,8,2,2,51,1,2,3,10,T.CD4,Immune
CY89F54_A03_S195_comb,280,1,1,4,5,1,10,18,8,8,1,23,1,4,3,4,T.CD8,Immune
CY89F54_A08_S200_comb,280,1,1,1,4,1,15,24,8,2,1,38,1,1,3,4,T.CD8,Immune
CY89F54_A10_S202_comb,279,1,2,3,5,1,22,2,6,7,4,4,1,3,3,10,B cell,Immune
CY89F54_B08_S212_comb,278,1,1,1,4,2,15,24,10,2,1,31,1,1,3,10,T.CD8,Immune
CY89F54_B10_S214_comb,278,1,1,4,5,1,16,18,6,2,3,54,1,2,3,4,T.CD8,Immune
CY89F54_C01_S217_comb,279,1,1,4,5,1,10,18,6,2,1,51,1,2,3,4,T.CD8,Immune
CY89F54_C04_S220_comb,277,1,1,5,4,2,16,24,10,2,1,33,1,1,3,10,T.CD8,Immune
CY89F54_C06_S222_comb,279,1,2,3,5,1,22,27,6,7,4,54,1,3,3,4,B cell,Immune
CY89F54_C08_S224_comb,282,1,1,1,4,1,16,24,7,8,1,33,1,1,3,10,T.CD8,Immune
CY89F54_C09_S225_comb,279,1,2,3,5,1,22,27,6,7,4,3,1,3,3,10,B cell,Immune
CY89F54_D02_S230_comb,278,1,1,4,5,1,17,18,6,2,3,54,1,4,3,4,T.CD4,Immune
CY89F54_D07_S235_comb,278,1,1,1,4,1,16,9,10,2,1,33,1,1,3,2,T.CD8,Immune
CY89F54_E01_S241_comb,279,1,1,1,4,2,16,24,8,2,1,33,1,1,3,4,T.CD8,Immune
CY89F54_E03_S243_comb,280,2,4,10,3,7,44,20,8,5,7,8,1,7,2,13,Macrophage,Immune
CY89F54_E05_S245_comb,278,1,2,3,5,1,22,27,10,7,4,3,1,3,3,4,B cell,Immune
CY89F54_E07_S247_comb,279,1,2,3,5,1,22,27,6,7,4,3,1,3,3,4,B cell,Immune
CY89F54_E08_S248_comb,279,1,2,3,5,1,22,2,6,7,4,3,1,3,3,10,B cell,Immune
CY89F54_F03_S255_comb,278,1,2,3,5,1,22,27,10,7,4,54,1,3,3,2,B cell,Immune
CY89F54_F05_S257_comb,280,1,1,1,4,2,16,9,8,8,1,33,1,1,3,4,T.CD8,Immune
CY89F54_F07_S259_comb,280,1,1,1,4,1,16,9,8,8,1,33,1,1,3,2,T.CD8,Immune
CY89F54_G02_S266_comb,279,1,3,11,4,2,27,7,8,2,1,28,1,11,5,20,T.CD8,Immune
CY89F54_G03_S267_comb,278,1,2,3,5,1,22,27,10,7,4,4,1,3,3,4,B cell,Immune
CY89F54_G05_S269_comb,278,1,2,3,5,1,22,27,10,7,47,4,1,3,3,4,B cell,Immune
CY89F54_G07_S271_comb,280,1,1,5,4,2,16,24,8,11,1,33,1,5,3,7,T.CD8,Immune
CY89F54_G10_S274_comb,279,1,1,4,5,1,10,18,8,8,3,48,1,2,3,10,T cell,Immune
CY89F54_G11_S275_comb,278,1,1,5,4,1,16,24,10,2,1,54,1,1,3,10,T.CD8,Immune
CY89F54Q2_A03_S387_comb,179,1,8,9,5,6,46,5,16,6,78,42,1,2,3,11,Mal,Tumour
CY89F54Q2_A09_S393_comb,164,2,5,2,1,3,6,13,13,2,30,54,2,9,1,10,Mal,Tumour
CY89F54Q2_A11_S395_comb,103,1,8,9,1,6,46,16,13,6,78,14,1,2,3,11,Mal,Tumour
CY89F54Q2_B02_S398_comb,92,2,5,2,1,3,6,13,13,2,24,54,3,9,1,12,Mal,Tumour
CY89F54Q2_B10_S406_comb,214,1,8,9,1,3,46,1,16,1,17,54,1,9,1,7,Mal,Tumour
CY89F54Q2_C01_S409_comb,82,2,5,2,1,3,6,8,13,11,6,14,4,9,1,12,Mal,Tumour
CY89F54Q2_C04_S412_comb,280,2,5,2,1,3,6,13,11,3,6,14,1,9,1,12,Mal,Tumour
CY89F54Q2_C06_S414_comb,280,3,5,2,1,3,6,13,12,3,24,54,1,9,1,12,Mal,Tumour
CY89F54Q2_C08_S416_comb,215,2,5,2,1,3,6,8,3,11,6,14,3,9,1,12,Mal,Tumour
CY89F54Q2_C11_S419_comb,88,1,8,9,1,6,46,16,13,2,78,14,1,9,3,11,Mal,Tumour
CY89F54Q2_C12_S420_comb,193,1,8,9,5,6,46,16,3,6,78,54,1,2,3,7,Mal,Tumour
CY89F54Q2_D04_S424_comb,164,1,8,9,1,3,46,1,13,2,78,14,1,9,3,11,Mal,Tumour
CY89F54Q2_D06_S426_comb,70,2,5,2,1,3,6,13,13,1,42,14,2,9,1,20,Mal,Tumour
CY89F54Q2_F06_S450_comb,148,2,5,2,1,3,6,8,13,11,24,14,4,9,1,12,Mal,Tumour
CY89F54Q2_F08_S452_comb,70,2,5,2,1,3,6,13,13,11,6,14,3,9,1,12,Mal,Tumour
CY89F54Q2_F12_S456_comb,148,2,5,2,1,3,6,13,13,1,17,14,3,9,1,12,Mal,Tumour
CY89F54Q2_G02_S458_comb,86,2,5,2,1,3,6,13,13,11,24,14,3,9,1,12,Mal,Tumour
CY89F54Q2_G04_S460_comb,278,2,5,2,1,3,6,8,5,1,6,14,3,9,1,8,Mal,Tumour
CY89F54Q2_G05_S461_comb,215,2,5,2,1,3,6,13,3,11,0,14,3,9,1,12,Mal,Tumour
CY89F54Q2_G07_S463_comb,227,2,5,2,1,3,6,8,3,1,42,14,3,9,1,12,Mal,Tumour
CY89F54Q2_H03_S471_comb,214,2,5,2,1,3,6,11,3,1,10,14,1,9,1,5,Mal,Tumour
CY89F54Q2_H05_S473_comb,50,2,5,2,1,3,6,11,13,11,24,14,1,9,1,5,Mal,Tumour
CY89NEG_A02_S2_comb,15,2,5,2,1,5,6,13,13,11,54,14,3,9,1,12,Mal,Tumour
CY89NEG_A03_S3_comb,92,2,5,2,1,3,6,13,13,11,6,54,3,9,1,12,Mal,Tumour
CY89NEG_A06_S6_comb,214,2,5,2,1,3,6,13,3,1,42,14,3,9,1,12,Mal,Tumour
CY89NEG_A07_S7_comb,227,2,5,2,1,3,6,13,1,1,24,14,2,9,1,12,Mal,Tumour
CY89NEG_A08_S8_comb,32,2,5,2,1,3,6,13,13,11,54,14,3,9,1,12,Mal,Tumour
CY89NEG_A10_S10_comb,164,2,5,2,1,3,6,13,16,11,24,14,3,9,1,12,Mal,Tumour
CY89NEG_A12_S12_comb,148,2,5,2,1,3,6,13,13,11,6,14,3,9,1,12,Mal,Tumour
CY89NEG_B01_S13_comb,88,2,5,2,1,3,6,11,13,11,24,54,1,9,1,5,Mal,Tumour
CY89NEG_B03_S15_comb,68,2,5,2,1,3,6,13,13,11,48,14,4,9,1,12,Mal,Tumour
CY89NEG_B06_S18_comb,278,2,8,14,1,3,29,11,10,11,60,22,1,17,1,10,CAF,Fibroblast
CY89NEG_B08_S20_comb,164,2,5,2,1,3,6,11,16,11,54,14,1,9,1,5,Mal,Tumour
CY89NEG_C02_S26_comb,278,2,5,2,1,3,6,13,5,3,24,14,1,9,1,12,Mal,Tumour
CY89NEG_C03_S27_comb,148,2,5,2,1,3,6,13,13,1,12,14,3,9,1,12,Mal,Tumour
CY89NEG_C04_S28_comb,214,2,5,2,1,3,6,13,16,11,24,14,3,9,1,12,Mal,Tumour
CY89NEG_C08_S32_comb,280,3,5,2,1,3,6,17,5,3,74,14,1,9,1,12,Mal,Tumour
CY89NEG_C10_S34_comb,148,2,5,2,1,3,6,13,13,11,54,54,4,9,1,12,Mal,Tumour
CY89NEG_C11_S35_comb,278,2,8,14,1,3,28,11,5,2,36,54,1,16,1,10,Endo,Endothelial.
CY89NEG_D04_S40_comb,10,2,5,2,1,5,6,11,13,11,6,14,3,8,1,10,Mal,Tumour
CY89NEG_D05_S41_comb,214,2,5,2,1,3,6,13,16,11,6,14,3,9,1,8,Mal,Tumour
CY89NEG_D08_S44_comb,164,2,5,2,1,3,6,13,16,1,57,14,3,9,1,11,Mal,Tumour
CY89NEG_D12_S48_comb,148,2,5,2,1,3,6,13,13,11,6,14,4,9,1,12,Mal,Tumour
CY89NEG_E02_S50_comb,227,2,5,2,1,3,6,8,1,1,24,14,3,9,1,14,Mal,Tumour
CY89NEG_E03_S51_comb,214,2,5,2,1,3,6,13,3,11,24,54,3,9,1,12,Mal,Tumour
CY89NEG_E04_S52_comb,66,2,5,2,1,3,6,13,13,11,24,14,3,9,1,12,Mal,Tumour
CY89NEG_E06_S54_comb,214,2,5,2,1,3,6,13,3,11,69,54,3,9,1,12,Mal,Tumour
CY89NEG_E07_S55_comb,148,2,5,2,1,3,6,8,13,1,42,54,4,9,1,12,Mal,Tumour
CY89NEG_E10_S58_comb,193,2,5,2,1,3,6,13,3,11,24,14,3,9,1,8,Mal,Tumour
CY89NEG_F04_S64_comb,81,2,5,2,1,3,6,13,13,11,18,54,3,9,1,12,Mal,Tumour
CY89NEG_F05_S65_comb,227,2,5,2,1,3,6,13,3,1,54,54,2,9,1,12,Mal,Tumour
CY89NEG_F06_S66_comb,51,2,5,2,1,3,6,13,13,11,24,14,3,9,1,12,Mal,Tumour
CY89NEG_F07_S67_comb,227,2,5,2,1,3,6,13,1,11,54,14,1,9,1,12,Mal,Tumour
CY89NEG_F08_S68_comb,214,2,5,2,1,3,6,13,16,11,24,54,3,9,1,12,Mal,Tumour
CY89NEG_F12_S72_comb,214,2,5,2,1,3,6,8,3,2,70,14,3,9,1,8,Mal,Tumour
CY89NEG_G01_S73_comb,53,2,5,2,1,3,6,13,13,11,6,54,3,9,1,12,Mal,Tumour
CY89NEG_G05_S77_comb,280,3,5,2,1,3,6,11,12,4,24,14,1,9,1,12,Mal,Tumour
CY89NEG_G07_S79_comb,227,2,5,2,1,3,6,13,3,11,24,14,1,9,1,12,Mal,Tumour
CY89NEG_G08_S80_comb,215,2,5,2,1,3,6,17,3,11,24,14,1,9,1,5,Mal,Tumour
CY89NEG_G11_S83_comb,56,2,5,2,1,3,6,13,13,11,6,54,2,9,1,5,Mal,Tumour
CY89NEG_H01_S85_comb,55,2,5,2,1,3,6,11,13,11,17,14,1,9,1,5,Mal,Tumour
CY89NEG_H06_S90_comb,215,2,5,2,1,3,6,13,3,1,24,14,1,9,1,5,Mal,Tumour
CY89NEG_H10_S94_comb,215,2,5,2,1,3,6,13,3,11,24,54,3,9,1,12,Mal,Tumour
CY89NEG_H11_S95_comb,65,2,5,2,1,5,6,13,13,11,24,14,3,9,1,12,Mal,Tumour
CY89NEG_H12_S96_comb,148,2,5,2,1,3,6,13,16,11,24,14,3,9,1,3,Mal,Tumour
cy94_cd45neg_cd90pos_A01_S289_comb,216,2,8,14,1,3,28,16,3,2,21,15,1,16,1,10,Endo,Endothelial.
cy94_cd45neg_cd90pos_A08_S296_comb,280,2,8,14,1,3,29,1,12,16,0,22,2,17,1,20,CAF,Fibroblast
cy94_cd45neg_cd90pos_A09_S297_comb,216,2,8,14,1,3,28,16,3,2,36,15,1,16,1,7,Endo,Endothelial.
cy94_cd45neg_cd90pos_A10_S298_comb,278,2,8,14,1,3,28,16,5,2,36,15,1,16,1,20,Endo,Endothelial.
cy94_cd45neg_cd90pos_A11_S299_comb,249,2,5,2,1,3,6,11,1,11,11,39,1,13,1,5,Mal,Tumour
cy94_cd45neg_cd90pos_A12_S300_comb,280,2,8,14,1,3,40,28,8,11,23,54,1,16,1,8,Endo,Endothelial.
cy94_cd45neg_cd90pos_B02_S302_comb,278,1,1,9,5,1,18,19,10,2,2,51,1,2,3,7,T cell,Immune
cy94_cd45neg_cd90pos_B03_S303_comb,227,1,2,3,5,1,23,2,14,7,4,54,1,3,3,4,B cell,Immune
cy94_cd45neg_cd90pos_B04_S304_comb,280,2,8,14,5,1,28,15,8,2,75,54,1,16,1,10,Endo,Endothelial.
cy94_cd45neg_cd90pos_B07_S307_comb,281,2,8,14,1,3,29,9,12,16,0,15,1,17,1,4,CAF,Fibroblast
cy94_cd45neg_cd90pos_B08_S308_comb,278,2,8,14,1,3,29,1,5,11,31,27,1,17,1,3,CAF,Fibroblast
cy94_cd45neg_cd90pos_B11_S311_comb,281,2,8,14,4,4,13,20,7,11,0,52,1,16,1,11,T.CD4,Immune
cy94_cd45neg_cd90pos_B12_S312_comb,277,1,2,3,5,1,22,27,10,7,8,3,1,3,3,4,B cell,Immune
cy94_cd45neg_cd90pos_C03_S315_comb,279,1,1,4,5,1,12,19,8,8,2,54,1,4,3,10,T.CD4,Immune
